logTeff,logLum
3.7377167290750477,-0.19107631368098354
3.438240809878324,-3.1930559124531728
3.5463625455820287,-1.939721896917652
3.7055029702830637,-0.49117718965934987
3.515800447557843,-1.8664493168459078
3.477931445602657,-2.758376765838885
3.473098522904774,-2.754820949338507
3.7866000211568407,0.7642971295652853
3.7693210046357146,0.06221416446298998
3.683743080953832,-2.1409754306275515
3.4655977031315457,-2.820293525081804
3.722840883977108,-0.4351050572767823
3.5367410753988655,-1.8878583203508004
3.458110489111317,-2.884523628396847
3.851184945372795,0.786761683526387
3.8083355130346326,0.4675626696426622
3.4698737333164744,-2.5308793128052427
3.4245967999420004,-3.2908177418348163
3.4887313693228874,-2.6136952140741894
3.4963794593291935,-2.256955441661444
3.7836979277293414,0.4944158308696
3.7608857503896878,0.27139248606768784
3.790902416722511,0.8530231650530258
3.4527316328381685,-3.0400670358228092
3.43976135840138,-3.2451421256769235
3.420486952549595,-3.0148336150938198
3.487087339038056,-2.670937907331523
3.7894635423061076,0.9574247031210787
3.466324039411724,-2.6593039219599026
3.523191963303603,-2.114341284123059
3.4614093832393067,-2.879163653493647
3.7056962837992966,-0.39972707434785437
3.4531493984679007,-2.9550484330252784
3.7800341583745722,0.2081715195541646
3.4979106577176737,-2.2656465724454735
3.457576572323794,-3.0120939591049476
3.4670519661737913,-2.8491654375410356
3.4497056428778263,-2.9751970463413118
3.58955477135668,-1.301081939945774
3.49598133678003,-2.392401699228529
3.7802691253347995,0.23211186639125236
3.466851616793575,-2.7333532465176784
3.5992397760670034,-1.2648468709458764
3.8174926702467697,0.5597582247491016
3.488485049627356,-2.3133539326069936
3.886634261850575,-3.271663614516533
3.480581723203321,-2.6705895573295866
3.8510140419359375,0.7746424017168411
3.4727971438668415,-2.658470100862184
3.797765484486065,0.3628930974114754
3.4886140844942584,-2.4890812375918916
3.468454994502752,-2.814096405092717
4.01136607679044,2.0228578599244917
3.4734383163117384,-2.541797686162713
3.4770324420726304,-2.3390161237710876
3.470238033420662,-2.952020723183211
3.5504151086145845,-1.677779462433777
3.450039126201621,-2.979271491553207
3.4267505926770174,-3.279810611004116
3.8797184475010837,-3.2423663621298635
3.8579706349832943,0.862623905745766
3.490180090050371,-2.55982872998175
3.5082318440322724,-2.137295551873163
3.7517035104112866,0.006653788250111118
3.4561513063719436,-2.809678442388342
3.6349369778302374,-0.9199279152362585
3.773065586267991,0.15678942447340505
3.709749178334896,-0.4948295343492657
3.502150806571232,-2.2232400727369868
3.794528971962635,0.4036454479179045
3.4831187916818895,-2.6833467906349027
3.4374386841390385,-3.225256262117818
3.4252155888983227,-3.273765051509214
3.760152877785876,0.04167075787890673
3.543157337028889,-2.0826279181811183
3.45080099629555,-3.073583375702997
3.5070434637270687,-2.134505748683827
3.42956887772801,-3.3323925277163973
3.499164401252817,-2.1635344490717667
3.449751801687923,-3.053571741959497
3.681559478596904,1.7006530067341006
3.455766023886665,-3.0878358997751167
3.774049395030322,0.1572786559173592
3.4871433886327963,-2.2485702050054748
3.53240313338502,-1.8035515279994965
3.7725773562431466,0.1754836221225641
3.493986913496892,-2.2763264270203907
3.4760299148884295,-2.9934880636188597
3.590309488846044,-1.3330249953861195
3.471451640160027,-2.6255976844679267
3.5731519297240673,-1.5776256930157
3.5054762124838703,-2.151565462387131
3.508950815460853,-2.3191051205650846
3.4583058673735607,-3.038018090673816
3.498343148055494,-2.3111597827543138
3.73093928533008,-0.31295966931501595
3.784904133077783,0.6479003139917217
3.7512165482530975,-0.0007392730118472537
3.5049530806918083,-2.4224403849835205
3.775223451841039,0.1666379170897591
3.9344333500210156,-3.2078586903675674
3.451637512158052,-2.8561917771546206
3.7834720944266502,0.26328281503878986
3.5140130779396515,-2.2442245075567966
3.433062932889089,-3.160885950434931
3.7780518825722638,0.18569430179707525
3.5027935666518086,-2.011169333002607
3.4389856272129555,-3.293666897998797
3.5368952265889178,-1.7433679646137306
3.7720253708192653,0.402065041118652
3.500017966866022,-2.465967093757003
3.765670164790348,0.36324922476443444
3.5546305930419844,-1.4592013558150014
3.9317233615304916,1.1092483646956062
3.5513828278536796,-1.9122547434491457
3.829487183723482,0.6645993854747225
3.5011380151268447,-2.5378295906480206
3.611811092223194,-1.065658186220286
3.479751818649954,-2.682940956884008
3.7757363210590746,0.29007276613608035
3.45902985645657,-2.7657097604220295
3.4460590410968894,-3.0865690144925138
3.4493392715160405,-2.9728902546992417
3.5006747508405947,-2.0940689769074865
3.5472895388899253,-1.9629147535916946
3.449182505926539,-3.0009961543658603
3.7648083976076983,0.006512045530864697
3.497179797533534,-2.205035868803055
3.5820287941488007,-1.3021203312019567
3.6137394808748664,-1.1269921101367253
3.4798615642392363,-2.5511520262998095
3.5339269724121634,-1.8981267465971283
3.456409549785872,-3.084126190765427
3.490584521889996,-2.211199595697236
3.568156198239385,-1.4852042641747696
3.583734709717466,-1.2500551311141306
3.724075829343911,-0.4189938802199127
3.7718079528605735,0.11452900760829186
3.4483094089766286,-3.102666965884267
3.588853273021529,-2.3625606489741653
3.4964245210192284,-2.443761569522012
3.7738375332815015,0.11348423999762522
3.7792728853446413,0.11893263741033158
3.6873199489841215,-0.6332524477915101
3.581116361488382,-1.3987822449148906
3.445708624597648,-3.1388891662983704
3.4856112188632897,-2.4795938118136984
3.4932049913606247,-2.5011307418944098
3.5459841367393534,-1.6920807153265445
3.496587033234806,-2.4117209076105572
3.467391183767947,-2.680234670523369
3.4556324977315565,-3.0301312046403988
3.5269504447019924,-2.2006203399400546
3.4827762967455076,-2.516861551397289
3.611924746308899,-1.5070158677683578
3.7909168981582915,0.49552765691889233
3.4569388596360664,-3.0656339217505915
3.692101536053941,-0.5482385329045101
3.454955496120676,-2.786333152766243
3.47513023499255,-2.6369426472509936
3.5956558458607715,-1.333845940945879
3.4898807231900366,-2.273197562121288
3.4312604810285365,-3.3585303754761453
3.5253505054836665,-1.940508489220633
3.4672933211908283,-2.6693073242474394
3.476398403799175,-2.5277646111420324
3.5202552267219867,-2.1887210048627814
3.699290538398392,-0.47620485742741564
3.472384118946748,-2.68718529777548
3.539353785656298,-1.6813847444110788
3.7542174673427797,0.08645888470298606
3.776429993701749,0.6112028798603844
3.5189972373651717,-2.1198909080706203
3.6218105910355387,-1.04501252914807
3.82679703136049,0.6541687740240045
3.440666120575521,-3.236986317445721
3.772036873089898,0.09888025953296999
3.5254261455198708,-1.9676225263101752
3.701001792253321,-0.5094272679229246
3.627063485898632,-1.0117910751908565
3.7305768620200705,-0.3132136402225901
3.5149063695170955,-2.1228911740010616
3.7487592263767207,0.04535009577320908
3.7566130524955152,0.37720634023821115
3.484608729104655,-2.4989265960968092
3.4945081891371372,-2.3454243880773324
3.5120952885164156,-2.029011031436332
3.5234734153162237,-2.1752583517275683
3.4767424207160356,-2.3254128455324574
3.819191953308317,0.7555037897924523
3.764478368136177,0.18525053235265956
3.7408178533194985,-0.0366079347517468
3.5176244161212633,-2.771413269265919
3.6796610217540864,-0.7725556546335731
3.4336734832843363,-3.1573643925553716
3.803239703194471,0.5020759952374525
3.443446521352243,-3.2042771305725157
3.4526388707452185,-2.7275581115847363
3.459064144359968,-2.8945098784513705
3.5162781591047407,-2.016645662093233
3.4983880681056445,-2.6339430014158562
3.774228273327348,0.05357684809516718
3.806706680017293,0.5123396952027363
3.4737999496380922,-2.651395162201018
3.704634166404364,-0.42328427909573146
3.470125508948732,-2.810935200830743
3.438804974184039,-3.3835000398904
3.647052580535137,-0.8690552688964445
3.4940362546952777,-2.286597759616285
3.510488489265107,-1.8629868927102489
3.7719672924230054,0.1968678750785328
3.4626979195248393,-2.8767510032135517
3.799407864091546,0.6718076592010285
3.530041227948266,-1.9041173688074526
3.6734936382771832,-0.8912611480956538
3.672362891326343,1.7157075162286468
3.422625090714515,-3.3034110906407044
3.7721333512508837,0.6617331240986281
3.765890926979635,0.009110430238622437
3.448701120202243,-3.124763813261258
3.518595472654047,-1.97515371190845
3.4687683397729705,-3.0131842683564267
3.6298873640321045,-1.0378288026151747
3.764058634335404,0.08260173838900908
3.571087332684397,-1.443645407746041
3.420834809838186,-3.260562330557212
3.494356082675728,-2.4710047222941967
3.836984852786109,0.59422190551515
3.504455290692809,-2.541086443485505
3.463185823475543,-2.725603937677839
3.4799060162472237,-2.8942130210691372
3.752706159476213,0.026092593290066367
3.4265651221644142,-3.2556450950496485
3.4704318148228985,-2.710127324508539
3.5201831110993487,-2.0483885779376854
3.78957065477971,0.48815740241238753
3.461797265978136,-2.7878992914236687
3.856212113008163,0.8612046096659663
3.758565431197632,0.24866586193805834
3.7560197644779643,0.016943461631957164
3.44687398861341,-2.9837882872982897
3.4386551318304543,-3.279742833671053
3.784097427106315,0.3299551923253331
3.771737456198324,0.3427187041540533
3.4962577155518924,-2.6438124408425026
3.6840653357499,1.6993512764301608
3.757245347506431,0.3731316425256103
3.7008854681528964,0.7663324188910223
3.481845144521196,-2.5482673252936845
3.5123664341585457,-2.4310268068768552
3.4215536277756238,-3.3326966372793096
3.571950666228365,-1.5527351203388944
3.468499824071883,-2.862041268998226
3.7466430701580045,0.01936869391816848
3.5989846330300366,-1.8546894931401237
3.701963630125588,0.7000352827243996
3.76210862782831,0.5517898229928512
3.604727067490133,-1.0989071076291947
3.7244185870666557,0.09043294117803548
3.463886518396728,-2.940105596256778
3.481866331306121,-2.3114885377451015
3.766313441164962,0.08108402089597994
3.5841519482661193,-1.4555307883475688
3.7548438007352787,0.1361890619783618
3.4638530535850562,-3.01499631679431
3.762744139997303,0.024642506714131547
3.450555289806346,-3.056245060365238
3.4787790604808597,-2.7048400497577676
3.4333633968408304,-3.2386048611222282
3.4623898481429745,-2.905489450948429
3.7616112788086586,0.3166158498720399
3.4901092802470033,-2.788363345571094
3.744193371651839,-0.10921820262913803
3.452594980894102,-3.0075477076854495
3.7698732396686725,0.03959025733118723
3.5019180563363053,-2.4189483255710185
3.4951505370992786,-2.117033428840349
3.47705433108723,-2.6193138173943575
3.4807922653831533,-2.4048155842495493
3.545769667508737,-1.7485976260367326
3.44930920382467,-3.052348613517247
3.5295923809958,-1.9288164267330818
3.446996923883497,-2.9976615931178534
3.46138850659465,-2.7343967466316057
3.448221590725896,-2.6041831639742865
3.684907639397851,1.701567070010188
4.044153540477103,1.5777396089727065
3.8544092965252865,0.9728250540310267
3.80892175583418,0.7408333918576316
3.4591577625616443,-2.9176829240465016
3.435187698578766,-3.2107804120784156
3.462055976336248,-3.059726405594537
3.4919938073222974,-2.78937969200871
3.5421315738444243,-1.9272580043357845
3.560037580891273,-1.4444823207677213
3.456844662410696,-2.7936744100681024
3.4868038534077064,-2.298998273899562
3.690256954237798,1.19251306945184
3.7723314325941106,0.05767079368538393
3.813216676218117,0.7642786118329116
3.4900858604438456,-2.5617560072212537
3.4406680109559353,-3.1093548146035372
3.764975865027817,0.03819996822683532
3.802751280230445,0.4691485766391969
3.4539578971056093,-3.015249857600118
3.428820175393147,-3.257987823789768
3.777143175576652,0.21792435214416914
3.8019775079686653,0.4400208680796549
3.5153392901415175,-2.275015207920978
3.6884456277548496,1.3797311117442261
3.7214187911325096,-0.11494919427425093
3.6332367415281523,-0.8501641112046386
3.767930527691979,0.10226301361618015
3.611640271102721,-1.1108725199244336
3.77434773007881,0.43287075110704926
3.505210702058103,-2.508842476537102
3.4943195041197583,-2.320543741777671
3.5396225762970026,-1.7671090255758997
3.433967030414762,-3.232171240952546
3.552879718561412,-1.6808338216077798
3.781977229374612,0.20671432815853058
3.485349746196256,-2.3600187468256655
3.425825721365368,-3.2907751417124484
3.460155435600279,-2.7683692616390445
3.506544654993066,-2.584358899782255
3.7672115991544532,0.1192529534042747
3.4420373468474317,-2.942605382078285
3.5769794020527286,-1.3781410975499375
3.4937637782557966,-2.4885908958132497
3.7446019944374247,0.12352820374973446
3.505304345428598,-2.180770932005866
3.778719533971607,0.13522027004896858
3.745977620651414,-0.20073789678816456
3.5177638264768016,-2.084776303651471
3.764674661156723,0.19174921717441254
3.437494421989734,-3.3100674788464017
3.7851450377377156,0.7965774900771696
3.7118956204645293,-0.48613064812753515
3.447462107895584,-3.0287136604977096
3.49080533022277,-2.4116284509035086
3.8057549873941046,0.517289766786931
3.5370199479376847,-1.9906959050730475
3.7136851246676845,-0.2747827307519518
3.838259574884416,0.6708206177436082
3.5054816418131094,-2.226651739659826
3.5193858431391996,-2.0311083887334673
3.7746537066990937,0.221625775193317
3.4375109919330127,-3.3522508154242576
3.5083339591450327,-2.2747853929825617
3.5174702936379623,-1.9698624754525793
3.5475718822957725,-1.663563925246637
3.714466670357259,-0.3908494993231096
3.4743683756665438,-2.8219111502897176
3.578797312884681,-1.3068916335501781
3.4915633182728025,-2.4072363702578894
3.4790605056684893,-2.814207647685369
3.5201241408831994,-2.246128034999952
3.811475721403784,0.5622205253687397
3.7292965447111985,-0.3074843379716191
3.4599201470344974,-2.786361743368209
3.528848798022341,-1.9687385469483913
3.511348450982999,-2.0630916285493335
3.7633838341059516,0.1655869854779903
3.4444024366351838,-3.2234296267740454
3.515650404817636,-2.0522150058729713
3.6988863378077554,0.46540572051575085
3.425325433812601,-3.2274861520750866
3.4767536464837514,-2.7297053905583315
3.8285150009105364,0.7985918953253521
3.4872494339222957,-2.365012016023597
3.699356420169909,-0.5411474310432933
3.490067716155671,-2.5030447514116236
3.504757880406516,-2.490844952433621
3.7757195560236907,0.08757069365133975
3.4787182240430186,-2.6617392829241906
3.5088753870947786,-2.368948320205286
3.500143012107181,-2.1452457503544693
3.4624423241181557,-2.816675745787193
3.4329167844867037,-3.192812182848903
3.460355854033875,-2.785592091917694
3.5296289349533745,-2.0182899101179017
3.405257824695837,-3.1077328754195594
3.8158086659083863,0.603799373673872
3.533351775749345,-1.689320784229701
3.540592777031769,-1.7281811660082353
3.7806305586357314,0.26411628724194014
3.668465507091279,-0.6593383048310767
3.7640761700579812,0.0007935894026369142
3.5064667978005843,-2.076947124967968
3.4840084226092283,-2.4779404858220504
3.8571975136734897,0.746058604393412
3.9668183392455085,-2.8834337320216665
3.7004672809880943,-0.5219115417370274
3.64612275555636,-0.8147531616377981
3.5484649740728136,-1.9511517439745656
3.842591419604991,0.78667991846448
3.48669725991429,-2.4902774489927655
3.7916800056114686,0.3908349310079408
3.514807277298744,-2.0775134735449825
3.452996568351364,-2.9568021418171764
3.488655660635151,-2.3328883083567007
3.4525673890376374,-3.0681887097787515
3.5004581459223214,-2.35646769592117
3.437134438608415,-3.105446532440486
3.4649195856504966,-3.119640911830885
3.501735805325972,-2.446384430612663
3.761386304995547,0.24224872010250378
3.5154469175278167,-2.2626477781576444
3.6916622436735236,-0.5093153133733582
3.5337030409794536,-1.7688271658041128
4.006195733729339,1.4011804564899193
3.4721723482888307,-2.7721494003517186
3.754997643584515,0.014961244838238746
3.674683860421349,-0.7447164896905244
3.5348912810122437,-2.1793351946487274
3.7910497004864196,0.33054944609589
3.4993810658803848,-2.149686015910948
3.461633401738471,-3.00015218862628
3.9323410952756017,-3.15513010724061
3.80601680649867,0.5986721194731811
3.5304574296670137,-2.0264766875358236
3.5106952994402527,-2.1422459989717755
3.7960567686427296,0.7067156393214157
3.558739156398897,-1.7195500996543245
3.789300888764783,0.31394832372759207
3.448285784718745,-3.083828971315296
3.4612595098614958,-2.88485959788997
3.491613331010635,-2.4271463142476417
3.5765251423104236,-1.4812883332406825
3.8071876165490277,0.9457412646145935
3.43756127194165,-3.194815576592549
3.7632339767671814,0.11515239849908032
3.515082596457072,-2.962925996219832
3.458157279858306,-3.036251120644237
3.718242687138234,-0.3716774084617132
3.754151581762845,0.09879358619856865
3.6347502721388585,-0.8834856470130152
3.4668914782753384,-2.6266437546451495
3.8559687673878216,1.2371057317453682
3.820893803189207,0.6221066912328369
3.5514237403091586,-1.768583340560132
3.4353105600543943,-3.0154531336560852
3.4574984949396455,-2.948631535021704
3.4952212135258636,-2.446314373965601
3.41124955998456,-3.353476961730272
3.454569474982483,-2.914434266511374
3.500935398317578,-2.0070529514276103
3.536104752230623,-1.937793757888201
3.500153264563345,-2.3388650097194565
3.8342071327525047,0.6765832991086493
3.5809098245721307,-1.5461918508324408
3.4882188550574553,-2.541075900823797
3.7633973347180123,-2.707760596719714
3.61501812441397,-1.0824214979677313
3.4218184366081954,-3.341427815471751
3.8972124324242934,-3.1888988976432913
3.4656016382537826,-2.5896398239990983
3.451104407924071,-3.014936739883196
3.7857616725471614,0.24319902487675854
3.5362664827710897,-1.8131254364153484
3.5186124845947444,-2.0429501516665134
3.788466292051181,0.5044986093249348
3.5478121226738515,-1.8014022277137502
3.4549743033880076,-2.936741699689753
3.7140851487386315,-0.3432486949591243
3.5674388778790664,-1.53701777833443
3.5279221357281334,-1.5205991413505813
3.4798204142060114,-2.726552546452913
3.497422988101194,-2.3503802635373674
3.4252612454625297,-3.0791557321426692
3.4952143641261366,-2.1288108258813576
3.52826108116667,-2.0823543153054325
3.4646952904206088,-2.779291208767094
3.4978799071892075,-2.23322917535699
3.7814467918587247,0.3781030624134035
3.435953468702322,-3.1435123253899206
3.475204164203214,-2.7114527338341503
3.4946418055373587,-2.3822464694911183
3.4609735966454633,-2.6891400366118967
3.782177882792355,0.3020124104643961
3.475401846055827,-2.699863852644283
3.5214226039213785,-1.8642860955495777
3.4920930326332793,-1.996800174315512
3.5045063764672713,-2.5456435416983627
3.6064111725171593,-1.1738377143365006
3.515128528652412,-2.1290590424533455
3.4663773448998048,-2.7684211434115777
3.4534377815747037,-2.92555490094385
3.748467312858833,0.0674973730500383
3.7906676052354595,0.3648103306421634
3.981370068455039,1.4117356802697836
3.763313858375621,0.21903569743566423
3.500771071069278,-2.5875999740451565
3.4791349507463076,-2.7896827837207
3.4445907266903943,-3.0967461277338186
3.437774541993918,-3.118645077947524
3.46266447785549,-2.7638977921574526
3.5056971968334256,-2.51116648908652
3.472591779767368,-2.671456628264247
3.5121833873015746,-2.3096394088005923
3.5671128375071657,-1.4465459683937911
3.487319038322678,-2.2715322489961007
3.44738504494578,-3.2093788793571862
3.7147870504797575,-0.4212159139257462
3.497054612926029,-2.3705189223476353
3.7704327357988574,0.012940863390037126
3.4871773779625013,-2.347553006608373
3.7836830050517154,0.21074858132216134
3.4559738638325195,-2.9372788450129406
3.43535166988696,-3.175568276848314
3.471291082445492,-2.4089353926712658
3.650869423092763,-0.8993333656160382
3.600678775014539,-1.119320846652753
3.4703526247349727,-2.6894488102143477
3.4391171013226463,-3.0963713497847225
3.447156459249242,-3.181761598158883
3.5397462979875822,-2.041627160850787
3.503692826425623,-2.1539562315428356
3.548396066410424,-1.7170660058819192
3.746586218321854,-0.0942304996870612
3.4638340924632143,-2.8737277131809122
3.801527027640354,0.6290540457655889
3.7988671512762697,0.46976095189878525
3.4311019619281304,-2.9454246582913894
3.488616482918875,-2.394420633268642
3.781681527240148,0.7922063543985742
3.787139855797371,0.38324319738691004
3.4816515327435065,-2.2891853403143063
3.8213767726120134,0.7307991361144694
3.4714265763565306,-2.9327695345270444
3.4820899678365627,-2.74881695997656
3.7772898425109993,0.6322924707557523
3.6817958000147177,-0.5775900207701999
3.7467806607273215,0.008528444775708108
3.4522824599456174,-2.969680924791639
3.5061790153102437,-2.0016060667714157
3.7332406216755296,0.6577882305391789
3.488993960656651,-2.3818667764260475
3.7129410652603445,-0.35907344040553324
3.8012685323596815,0.39823453454358976
3.490500249461726,-2.704706306644792
3.528220551098399,-1.8479842934283848
3.4713338481426774,-2.5746085184928145
3.7772801201795327,0.052442124904601366
3.715470844031088,-0.5176269289091728
3.6011410525945955,-1.166825494760973
3.7691732530623714,0.20728010786639495
3.5329423634040724,-1.7005351232519763
3.8508512421477774,0.7766117390399199
3.537723815132313,-1.7010866421156974
3.468033258732275,-2.6125292481967364
3.5048915918490624,-2.095531959599808
3.7700693600947157,0.1884212039401602
3.6800066274446754,-2.872088769166771
3.4784906455668403,-2.4839074499144456
3.7841293003817764,0.22221879102132397
3.444707059063593,-3.0470919671161285
3.4810925253965177,-2.875193345761689
3.4477695399346606,-3.162846431876173
3.44214007924991,-3.1818171543738836
3.466858845444622,-2.9085834151692262
3.4936320108457575,-2.304154928061501
3.427019762562379,-3.354921353102811
3.8423744066902445,-3.399379043800848
3.491708618142196,-2.401851876190994
3.7534229560033046,0.11028202928616031
3.52675871736318,-1.8855898999700769
3.5692211398354377,-1.4648700943580029
3.4555672803036552,-3.0660385860259387
3.5020840960358575,-2.5641984280106733
3.4775512431103595,-2.626151034187748
3.4349973113460406,-3.1431759288516785
3.4485990437720013,-3.0141014856295447
3.4821657855474544,-2.259476070671191
3.7496149757309105,0.12508451193236553
3.4509061091087867,-3.0190922218314853
3.465881533490256,-2.7428368945066905
3.468473380854575,-2.948064397565175
3.7673931142225654,0.10924353382379891
3.5128587768321506,-2.281286402216055
3.760825550385711,0.4492543543692508
3.77820926065969,0.081576838506687
3.828498888453852,0.7073129146939869
3.453703150930186,-2.914910346310033
3.504295745515405,-2.205687395954498
3.7208981202864257,0.6473466258883409
3.7796706209860225,0.4562927455731162
3.7943689560183045,0.47822400859775804
3.7746719445152728,0.2460963024784798
3.5092613165205875,-2.105240199720912
3.57703707634653,-1.297309191338906
3.899737184981313,-3.35892562667627
3.469656959570575,-2.1112348106669163
3.486385072685104,-2.5233146086236378
3.4098421572649364,-3.2795987475235853
3.7839141879939056,0.28413356808900353
3.591535293233986,-1.194949105566806
3.9277118359431666,-3.2279817349459563
3.5089469517373586,-2.5567328419696738
3.438859400314841,-3.239069373150702
3.4914607171004337,-2.4235641217301804
3.4813990758416726,-2.465019865217159
3.5612384521541633,-2.4143677949992384
3.481680505983652,-2.849504993330302
3.4836002639689583,-2.5835528441020026
3.4966586835317046,-2.217945524581296
3.7607204639468574,0.1509838584507039
3.781714148308289,0.19787231910768202
3.510042781366275,-2.08104822921545
3.641027991404041,-0.8843395367704651
3.440592516591777,-3.257792843534874
3.441960870318519,-3.2753670948280638
3.8447632362492823,0.7820717524501207
3.4530098996325926,-2.9802625228879336
3.6944402983561897,0.8732197568191543
3.4201760988697885,-3.370187885455869
3.5709425618266324,-1.4678445236157753
3.4907152436006554,-2.4138855031154307
3.489497192872027,-2.688205379302193
3.483964700657928,-2.9189454904407732
3.473443473674266,-2.6571446153962164
3.5399145078836884,-1.8147957912362773
3.4610207770244585,-2.9518083907764314
4.020808748473063,1.6821059804552558
3.473634961716114,-2.565012601496629
3.4962985346139765,-2.1720964370240123
3.478341431772098,-2.579916851905093
3.460395607157199,-2.771717650039723
3.785939128217078,0.4152950690341944
3.8087247436489013,0.8201512573546753
3.718794240362843,0.4777033656101163
3.521057340892089,-2.2434830616014363
3.788305704551288,0.2586387567860495
3.786792475291263,0.283677678206823
3.470344420111795,-2.842015594205776
3.452058006943486,-2.8899967282193906
3.75958776653186,0.21757073291245024
3.6925297056665842,1.0605281385739338
3.573484353285684,-1.3690112328861133
3.784272101477748,0.1993931193265399
3.803430556719926,1.275150611663267
3.6944944582084505,-0.4859362235964151
3.779503832697831,0.15253822658797678
3.4925281823729537,-2.195640660606225
3.450060038008151,-3.116364405027783
3.791352246327037,0.8553744057945055
3.4856913055966774,-2.5052513218963
3.4798147684134135,-2.5562724756018014
3.5688447321955143,-1.4671004841280368
3.5170750201065424,-2.2833310816579324
3.5179050148019004,-2.122242684588924
3.8161361380410495,0.4810450456999528
3.4530251255941438,-3.302018223847746
3.505053947976909,-2.3796910118308974
3.7144275497176475,-0.4643075866278468
3.4860939959040964,-2.500718928620489
3.4592870709320915,-2.9049908745365167
3.7942957971328,0.5190910577813673
4.010015447676687,-2.9213556887828824
3.479825290229207,-2.4749749262881577
3.4839876928530225,-2.7911609353612166
3.775914811871721,0.4460987398526301
3.53041004334418,-1.718814867744629
3.467298176874361,-2.8333383745613947
3.7963328832151033,0.5130101537413178
3.4578303462594326,-2.9464275785055865
3.4963016536578304,-2.2747673783624816
3.5019414340752597,-2.486514270626879
3.4648681127235688,-2.851606202413026
3.615850447132725,-1.088683804688501
3.4645405060066476,-2.965913723462667
3.4828635633486007,-2.2235048773044808
3.7607685996572107,-0.004359402301719816
3.4959059491024687,-2.473712082155105
3.487054686376844,-2.597093951733651
3.4741647493858,-2.623571724314756
3.5203051337446394,-2.0230888088337173
3.4269501403894242,-3.399581326606264
3.672414012390568,1.252294594807354
3.5010822460002498,-2.338533269333089
3.6949079714682016,-0.5748137983380851
3.496203881645143,-2.217640749213114
3.7832668460051364,0.37648948132282095
3.4658189822463883,-2.861252156387204
3.416396934963766,-3.3849301377523124
3.762741016545647,0.2147810421081679
3.811018304407583,0.4911043847868529
3.742648336965724,0.0863570403995441
3.8432100962327755,0.9081348349209548
3.542005645817271,-1.7504095229763499
3.5478295071674273,-1.8790558720467236
3.7559199976078266,0.05841429536020996
3.449057817879223,-2.825441499508484
3.4946938331180912,-2.158376516447209
3.7589144212948264,0.14013314081911707
3.4340536630181515,-3.2011582275298247
3.491559270938629,-2.4223107571922355
3.482520924913864,-2.3945474400773157
3.7891791341437777,0.2376230125907396
3.741294892505666,-0.17128753814212666
3.5081199509017527,-2.3679699397784972
3.4849762325989433,-2.289473721129662
3.5201865447156764,-1.7559917955509332
3.452310920371956,-2.8848545273001607
4.134101245548035,-2.5351939272511093
3.6630684828937685,-0.7705263864019709
3.4852269557502114,-2.6877317055351924
3.4395485030936057,-3.178619902331202
3.7056894923460764,-0.46785035821114496
3.439957593230403,-3.1940452404068322
3.5086493354381663,-2.2665292052248205
3.7563481481619947,0.21217225090444272
3.557006144671368,-1.8465291550016925
3.485259792816818,-2.481929669463871
3.5824396311468765,-1.2591317666544688
3.5304431393176925,-2.0585427733800246
3.709702223707887,0.8462305208988927
3.465012395481244,-2.7141295376287973
3.4534169094834124,-2.9866252093741092
3.4671993037887026,-2.9228498352239924
